,media name,media,post,link,time
54,The New York Times,nytimes,"“Dear Mom, Received another letter from you today and was happy to hear that everything is okay,” a 22-year-old soldier wrote on Dec. 6, 1945. “As for myself, I’m fine and getting along okay. But as for the food, it’s pretty lousy most all the time.”",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3q6ErB8%3Ffbclid%3DIwAR1hyigwj7dePOGdukTodF_1Ux5BPBFYNkg3Zz2hcMenXao3UN3R3bEZ2qU&h=AT3MfQ6UZVvOdTyLevvw2rEppt_g6V1MFtZyBR9YlsKPsS_g0Zst-18-Y9pK5gUMU-t8MlAOiDoSF7b-uYdTSbtbjchbQ9KzD8dvG0Q0IOYAwxeE-Dit0QNPtu1FA7h6AeYm7KzQ9WhVq74j8Tkt&__tn__=%2CmH-R&c[0]=AT0uInWGsxFIjn_IJmyHu4BOOpFVur31i3Jh2A7aoiqNs2OQA2dNuXPyjfxX42FX_AtVC2OGgpueCTZgG4LxG3Jedaf7n71xQAlt1c3CH1wdIKcEJFk5KHPZN1XNtK389k89bV1XysysC6dbzESu34Xpjpvrz6soL3Gb4MN73xZHoXSG,1d
55,The New York Times,nytimes,"Unlike in the north, weddings in the south of India tended to be low-key affairs with a feast and occasionally a live band. Now, couples are creating extravagant ceremonies with Tamil and Telugu dance music, water drummers, pole dancers and acrobats. ",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3q1HJpf%3Ffbclid%3DIwAR1pdkOkHvtPZoD4-9i8yDYTHWa55AipgrEDg54uIaHo0mBq9sPn9TqMm0k&h=AT0FBY9dSgYvj0FAzSgo8IWLf78GEOL_Uogi14j2meNdf9juMwosCn3LjZHdBaCf1oJ66ES9d_g4HE44OyxExWPHGX8WkIDOUgVSgxYQRZnNSsC4gh1vbUDI2gC79AKt7A7xiermkzbWVwyrAAR1&__tn__=%2CmH-R&c[0]=AT3N5HKVI_-WXgxY9BBA5nj39eH3BfKGg4KVC8Ul4r0XbtFtSifCPBcRxqdIn_iHARBiv9dVZ-McX9bRvuYQoCIppRICLf8laX17_2W1GWSwM-Wep07AkwSgya_Xkg9du_R9rB4zih-sjBRnclEOiBkKiKNP2iL-P79FLPNB04aVzL4F,1d
56,The New York Times,nytimes,"Late in his career, Sidney Poitier played Nelson Mandela in ""Mandela and de Klerk."" ""Maybe one reason for the performance’s potency is the resonance between actor and character,"" our critic writes.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3n7GvXM%3Ffbclid%3DIwAR0aBpszTYpFP2_eO6NyjlDUDbK-UAetK6j3ZgKg75_jn8faIQW23x3PidM&h=AT2vdRtmsI1jNCSXAU291YcSZ04B52EdAxXb7c2lF_C7fRBpbATDkPkE79sX-Z-TcdlmVmyRU7RNhc_BiZlNsW3cOK93mcLf_FSg3yBJ8pUlFDKrkRdABWdT_v0TPpRh8fKwusxQjk3QGc8I4R5d&__tn__=%2CmH-R&c[0]=AT3EhUvwQD_A09adsfkmC3dFEUTGS9ksMtyHp-IupWUK7Yk6-Us_KVP33gV1EDVBM5MuwckXyJkxSNYvG0gvKYs-vslnVjg15LzmxxH75dM_H0e-t-OZrAuuVzticeYbr5NhAFCxDcPOY797RTG3lIRt5S2MKbkx99t0ETUQRsywMZk4,1d
57,The New York Times,nytimes,"Lawyers for Novak Djokovic say the tennis star tested positive for the virus in mid-December, weeks before Australia denied him permission to enter the country.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F31FrvJc%3Ffbclid%3DIwAR0aBpszTYpFP2_eO6NyjlDUDbK-UAetK6j3ZgKg75_jn8faIQW23x3PidM&h=AT3UnoVPS0o-gEmawuIU4VTrfjkephTkSLvHp29DzR40odvqQm-wQmSWaV8a6GFAMOQcrDgpRKJo72Zw20JbJnkZc9fN8qdH4_Kbl00S8WiyEkvLCP6aq_IweawiHwRO9rVB-fDcQNEuFgGFFKnN&__tn__=%2CmH-R&c[0]=AT3yt1uT9SOQvW1QudKhCZpLsy1agQxdOp45noqPvkUGPlkUJ4zol9tEN-6dQReZhJfw1FSYV1MBUcCawRABXFeL6fhhWP7-1VYfSyAPvyOo7qY3GzFsOHnE3KRzojadZN_mTlZ_PvMCfHooMtvT_DxJNb3VzDsf_9J99vxdY4IVv4F0,1d
58,The New York Times,nytimes,"New York has been more aggressive than many other cities in keeping its schools open. Interviews with parents, educators and students show opinions are mixed about that approach.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3JUDP9x%3Ffbclid%3DIwAR3ohsvb1P2_Za9SvUY-r5rB0un3QreFtXCLkm_1h1HVwn7BjYBDbrRszMs&h=AT0fguPiPAk1ebDX4B8riWowj2v83IMyuCqPA_jPanP_KZD0r7QyTSMSLBjbqx1LLRXB5rsuYRmDT-9T3loivGUhjW7XTY0ARNCrLP_SF-irIolvVppBuL_zYHMoDg1YZ4vI1Uw7agkaPPWjFvWl&__tn__=%2CmH-R&c[0]=AT23IKPKuLLUod0NPKdLGZMp6EMDqW5SUeKLWkmUbo6RyJ1VFNoGKIwjzmlQihQHcEvCikUkblSpAgeGB5WlfIVRVj2rbWIVbHNNebJDb47GjbizURIwUaS_3ixTDklZ8jv4QIXd_NL8Z0H7tIidPB6IlxmLmVBMmAM9oxI6znA07Qss,1d
59,The New York Times,nytimes,"When Tesla couldn’t get computer chips, it rewrote the software for the ones that were available. Larger auto companies struggled because they relied on outside suppliers for much of their software and computing expertise.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F31F8nuQ%3Ffbclid%3DIwAR2NB-8KOLnQ7ZzHKpzdkIB3HU7XBpZ4A0GjAXnHo0S5JbY7gLY9lwZ5cz4&h=AT1Z8lp-lHv2AIu5iLXt_gi-kmf3QBQVJKc1tlRD-2748fOceOgQZ9VCV9LBhki195qjRwFWnyJteHXMxYiAPk_byGJSazWtoxWAg4mhm1B70jc_5Q4pI8QflfgbxdjcOKFITO3u3xJHvrjIh15a&__tn__=%2CmH-R&c[0]=AT1CIABFDIrGQ9wIf_zG_BsW5kqqGTEPpzXc2OStI8B10oc8KEOyF61PYsiyFnS7LcWAoMEeJ-3HYFQeD4eRRZB5KzCmdzlDYVxNCGyiQm5F7afB6eCwG5RaSwEpuPqpq_c-H1MgP6J7GJyBevBz6Cy6gdPQeoM1Lhv2ZPgPhwPEJIng,1d
60,The New York Times,nytimes,"Some protesters outside the Park Hotel in Melbourne were there to support Novak Djokovic, who is quarantining there. Others were advocates for asylum seekers who have been held there much longer.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3f4uu0W%3Ffbclid%3DIwAR2NB-8KOLnQ7ZzHKpzdkIB3HU7XBpZ4A0GjAXnHo0S5JbY7gLY9lwZ5cz4&h=AT06Iyir_0ZJ06pC2GUUwKXQckR9bRPmNfrJJ-NOmX5OEpS_9Z0CfEv6SGFV0c3qLz7FAukuK_8pAfG6gDttS56mTWvcxjZoNjOBLKCzYVYNEWKbJ7s03cKeuR60q0aLONhvPxBWR2ScwRtonaO-&__tn__=%2CmH-R&c[0]=AT3Roj1eotKBuggy962a-4l3lST_1vNIhAsDAw9OC4xXYoxbADEktrjZ95Jzh4X4fu81MegZFwL_oNpNd7ezhoAAh6o86k_tVtJmjHziphshL9_jt2Zs6qy2INtl32i84nLle5plRIYEMP489pQfVhljjJggLaamH2We5NuUjoQ1OXpa,1d
61,The New York Times,nytimes,"In an instant, Sidney Poitier moved America into the age of Black Power, our critic writes. The year, 1967. The movie, “In the Heat of the Night.” It was “the slap heard around the world.”",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3q2cF8W%3Ffbclid%3DIwAR0DeI_Ecmf10HxwFt8KTcBndzqpRmXHlb_gfM0qS7mBB1w9c2WSwa0Isb0&h=AT1AUOpoLITbCYClynVSgj15A2Bxi4jLOZe2QvegZ9-iOWoI_yq1_XExFhlbY09MTf9ZY8C1Kiev5xcAhP2NfCDi5P2rrP1vmjWCvkQKev0Hb6QYVqB73YvH5_S5uvFvJExuFn-nfzVcCMRYGRyH&__tn__=%2CmH-R&c[0]=AT2bxZnjZjfmCG4lJlYRm7d0acUKRA-_lzFMZrtneugWzH-ueZyoemYNB1SFh-zWoHFJtNmB6EQcPgUyq08zBO84sWu_8qW5k_uPAabHJXVaAGsoT7w6fIoCyEtvnLghcWnIL6FmGlQlCSHD2QSZsmw6KGzV-t_Tj-fxHlwuDNhjIqxM,1d
62,The New York Times,nytimes,A longtime renter was seeking a bigger place in Brooklyn for a bargain and set his sights on a condo for more design freedom.,https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3q5Rwup%3Ffbclid%3DIwAR3OR6TqtSvrEw8vMvqtXAhXJ_d64GEBtbuAe_TSSYT62gaaG938IfGIAmU&h=AT1Fhh-_3Q7s3Wbg2n9YgmGdLtEuaC1CwI4NeTbMIgUV9oN_BwO3Mc6AnijT43frwBRFbyAObbaXjF7LCN4k1MoPHcjeviA7JuuGWpA64IjEfM_QxNQN7xqbb0J72s3CH2tTq-5L7aCgWLcoS3yh&__tn__=%2CmH-R&c[0]=AT3PG3KxFp5_bSQwDtwJ5cKO-YDLlIdv5QWf0Kl59RnfMeUvr5dHhAOcXSWMVYqn_gKQwmxxVS6mOOoMHGq_K1WwL2Cu56zljFCheARt88ktNjuEW-FYow402lbyvSjTZwjCFMGJZQ7hUl1hHNSbUt4gohB8G4zrHmiZul8MLWgZ4Wzp,1d
63,The New York Times,nytimes,"Melanoma accounts for just about 1% of all diagnosed skin cancers, but causes the vast majority of deaths. Here are 5 tips for spotting it.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F32Wx5r2%3Ffbclid%3DIwAR3ohsvb1P2_Za9SvUY-r5rB0un3QreFtXCLkm_1h1HVwn7BjYBDbrRszMs&h=AT0jiYj8hUr1nsZs0qp0vkIpw0ZSh8AaYqWmkPLe422-SvmmsCHwQASX1lbpJrkz6IU7tJYoEchjesNqo6Nr8-0gosxWV63LnR5iD0r1GFJ5Nv3zDhjkArYMh-7R38TZgWW3JkRG7CM9Vut-ZpXT&__tn__=%2CmH-R&c[0]=AT2MnYUykKa_8PqnKf_6TyUl1XIBrleUFs4P3Rp93scUXiM5TE4wzWLeoP1QxEkws2rggF6gP0F4g15Xiap0qbitHTTACjMo0ovCWfx916ARtEDwNO1tl-_LmbVNKEmKI0lJQB_V5qwq8WAWfUJolfuodSVHiKUZVQDI8he86grRf-VF,1d
64,The New York Times,nytimes,"Children who have recovered from Covid-19 appear to be at significantly increased risk of developing Type 1 or Type 2 diabetes, CDC researchers reported on Friday.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3F74e0v%3Ffbclid%3DIwAR11cfw5EPycDObfow5rJM3P6CpiLoMuzYGN_wp-UksyIHvjfjLwwMyKR80&h=AT0pzBpnWHNfoCeJkdwHbFNXkBKJLRjBn7-uNx1ZaMCdGpWVcxunOXeCkssEKhvFym6GAOXVOBk2jVT7IL_zWVJSQoD_wdspJbLfx6KKXKmFLw75WouqECUsdtcxBI7CmXounsWPli8xmyyc_XuC&__tn__=%2CmH-R&c[0]=AT0hZJ_tZbCDZXh7hkXqvnJ2qQwhyqL72auUMbSJ_SxVsbSTOESwV4hEvcXpRFsLii2R6_z6QcZyXHm9q6I6dSHTflkSkzPmYC4-Oh7DKFc8HFXqqnQNMX6Q5l0b2mqYug057z1NDC9omM7W5i9TdO-ejr7QOFlwH8Lza8LpYaj8rwcV,1d
65,The New York Times,nytimes,"In 2015, our reporter, John Leland, began writing about six older New Yorkers in a series about people 85 and over. After the last survivor among them, Ruth Willig, died on Christmas Eve, we looked back on their stories for lessons on living with loss.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3qYoZWX%3Ffbclid%3DIwAR0y-WFgWB1z94lymVCojZB6PWVgWfHsHTX5KKKR3KFebvRcMxQnYUatEc0&h=AT2ntM-8HsD1NeKPNHiqhbFgwYNhW40Rg6bTp91cfl5lprGEuo2zHrvr0nMkldV_fIpY3O3hc19PKvPsnzj0x-wgT7LggeNridZPQ-LFMn_Ghb-m-5B5N8uA0JMNebHX4VZZ7zX_PmnaS2CsdeCC&__tn__=%2CmH-R&c[0]=AT16lQsXQViHhFmc6aMKaVvV2EEUU3X_dZ2a2ruRzsmXxmRvYGIpEguAZw6ywl7jvRbaEv-3HLpNHEIEuo_E_ttzIZ1h7Go6cQxsVbw6Bv78aD2aXlF3otCpgpJ16GpFclFBJjM3pYi6e3Oo2CpqNqnEoauDaWtyQPLcBfdtVmBQynwF,1d
66,The New York Times,nytimes,"When reaching out to someone who has experienced the unexpected death of a loved one, experts recommend listening more than you talk, offering to take on tasks and being intentional with your word choice.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3fijYDr%3Ffbclid%3DIwAR2NB-8KOLnQ7ZzHKpzdkIB3HU7XBpZ4A0GjAXnHo0S5JbY7gLY9lwZ5cz4&h=AT18FKfUJDTxtxPTOy7_6SvHPYIyi99hSCNk176QxvbRPRAy0Y5VsyxZmZMKIHqf0vmG_P8mx18tiC6VZ6Oa0tlxQIxlvus-HTprEa5RwLL07t9j1Up_w6jgwnb6oy7YXxajyXlF-k7dyRRdPATI&__tn__=%2CmH-R&c[0]=AT37UPQyi01jvO0OqZ5dVoqiGuNvRFdsJmolrkeDcp8j_P-UuUVipE9nu3GjTN8BYxnOvu6rmOiFPT4Mldox1_KNWUBwaVYGaPhL2-ivODHIdigl-KoCBEjjOYJ4uDXdnKg-InujnlqjI_uZqrKlzAiHCiloctjQJaxEZDP6R033ST8_,1d
67,The New York Times,nytimes,What do you want to know about inflation and how it may impact you in 2022? Our reporters want to hear from you.,https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F33a5sKX%3Ffbclid%3DIwAR0-H560yIuvvAM7svYHOIFnveuE2NrYYVTrk4p67SMjuS_vepW2PDkPhYA&h=AT2f02IslAz2VzkliO9NgXfJS17eb86-gYreltl29mfJPAQjxzSkpq5nmKep8nMD1GsRXaJcILQ-7ZYf7t0qondJM8QN3T4rRfXQ6lmCBp4L2vhWhYzNjKkEazS87ruO2ofr1rUbTu4QnD6OocQv&__tn__=%2CmH-R&c[0]=AT2y--9bYUmjbCVJOPo94ByV05dJ5CpWWiKZ_jmJLhHMm0U4Hbf52AuzKQpErGuDlnNmj24kGfw0vPugERcgDnHFabZA8K3WQLpGRYkIf-sPI2eUN5LMH0gbh1uln8Ufu_OcMjzP-9OKW8rDDyA1TkduKN97neXyqqEFrI1-gJ55lRp8,1d
68,The New York Times,nytimes,"Since he escaped prison 20 years ago, Gioacchino Gammino, a Sicilian gangster, has evaded capture. He fled to Spain, changed his name, cut ties with family and, at one point, worked as a chef in an Italian restaurant. Then Google Street View betrayed him.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3q54UPF%3Ffbclid%3DIwAR1DAi_Kq4kbQYuUpHw4cl1XKc0BEo41OQJAX-uXB3UN-Kr0ABbKUMsPwWE&h=AT3zhRT6JgZcouZI5C3d5f84FW0e57aIVDmO9R3OLrjHDnYv-5X6cWLMhcYbsoN8Xk84dNGi3s4M0n6CXcKlY3N70PkDVC_Re2Zw7eC08TVP2_KNz9cZXce4wwlsK4oczCfZfQj1aa-PthRYmxwr&__tn__=%2CmH-R&c[0]=AT22WFRGb92i6Vqj6BQgQHqkTqjTSj6z-LLFtXDrO_DHbC7psBQ0ra7Z3zyDKju3oP5RK0NAYWSsOFKKbSn5qm1xSwdyUD4P27eEsrY0d6y0rBvH5U9WCoPBt2bt-ZR3feBEOcx_QG4PBYF4z2GMvGMZiOK4KgMesyxecI8nQUR8eHW0,1d
69,The New York Times,nytimes,"Ethiopia’s government said Friday it would release several prominent political prisoners as a step toward peacefully resolving the country’s civil war. Those to be released included Jawar Mohammed, a critic of Prime Minister Abiy Ahmed.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F34wUgZC%3Ffbclid%3DIwAR3vCjm0g5xORzLM625lAdVwNE4cR8jCFpxrvJSvbzK-ADyZsij2esbNnmk&h=AT1dGjdHhezu2oRKUE6LjaWN8Zq0xzVjwJqb65tNsGzLYZiy3hFvgErKvYhVIGZK7Nf0N4Ad454rEsRaBkU-gqCMkyLOKBgCMtbwpgFgdphXIKTKLxobwBFAWj9YmhTnT5x2mFjBGDjjH5J_1vfM&__tn__=%2CmH-R&c[0]=AT0W1zXtzu8vST0AmXuylWOvcdYFZZTwkM9FU2jnuQmiFoufqDlbbeK59dgdpUoX8Rbwv0UYbiq9prNDYpo1MTnI6iYCMHjcQVeGDDIm21wKDjKy8GXRyPm7Opw5ZyUOZ-T9nwVwFSgXs4GR8UPXkarfCKigRM3rOf3BJiOFuQmfY12u,1d
70,The New York Times,nytimes,"A blurry image of something on the moon that China’s space program had called the ""mystery hut"" was just a rock, new images show.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F33aoLUs%3Ffbclid%3DIwAR0H-vBw_ojRlHlhUTlmUxmpW-tG2cbP9vvggo9K2c8qxDftZW8485rPoF8&h=AT1H6bH7Z_ZhrPrjyYbwk05mrMlA_JyFB9DHQ3QNGWLijkZETSb2-UMeNksr9YCnZFoPc3xXcEkNnqKYWl0-F2x2ncT8EXRhWxSMWUQen7f5ZKLqSHDnM_e2JqAJuN2FG8tStR3j9mqLfZXt3g_M&__tn__=%2CmH-R&c[0]=AT1_KDqVpFZWiPgBBk0UefefPu-IwGTooQ1Qi6ymR40Sw8Lg19oT8A_p-1LG0z687XGP9dqB7Ejs488UNrelUKPbGxGCiTXnWKGD6Vo3n7mqAfNaVtjE9RtsYiXNZ9jJs2WMFJl3pgtVavPolJ2UZnQYG7PtA1EEYWgw3Encg3eXiSGM,1d
71,The New York Times,nytimes,"F. Sionil Jose, the author of a dozen socially engaged novels and countless short stories and essays who was sometimes called the grand old man of Philippine letters, and even the conscience of his nation, died on Thursday in Manila. He was 97.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3JQShzh%3Ffbclid%3DIwAR2nSe8tfO2aM_XbbTwjoR3bmVja_fm7ZTGIoJPU-6baTrwqeAa1VU7ZmRo&h=AT0z7bFmEBtmCJ4NYFIvYz1XD2mof-v6tyqLXrEfS8CHiR_L4xdfXVoSMgSB2EOO9NHseOP1uafOZuyG0-Yy6R2WGsgGgVqEX_86ZiMU6XL4DdtN-uUR2tpdjQL5wWLyeoPm9-fNUU10N8h00xVG&__tn__=%2CmH-R&c[0]=AT2DCCJ8IxhK2gr1tdbeu2jM5k8scThLzjgE88pGM0B44UshLpxti7vUU1fbF021ODvze_8yzsj54oJKxVoMW1J5g09k4gE6qvAXW9p6Px58pdG3KQXinzljaAaY9aAI-0JeZB_zYf4WhE8ZuVvHyP5QslluHsynKOImZuRke7nZHWY-,1d
72,The New York Times,nytimes,"Peter Bogdanovich, who died this week at 82, loved the world of classic Hollywood so much that it’s as if he never left it. Here are nine highlights of his work, all available to stream.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3G5GZFa%3Ffbclid%3DIwAR0boqK-8_naNKRtg9ssOozggsQ2GRp11LbEK6oY6YCa2M-T8fF2oSv5Tus&h=AT3fJdYnHY_8qRRVf7dda1a0UDaJydg0UGREhT21J-c9kZTxfIhmkZsSH6oRf0dTFBnRxX-UX8xxyuIrGVns9YwUSa9FPZ4X3HbFY1eW_9ZCTXWML8z4NX-SK9N15wuS78sV7yF2-iw8qSdPkrvO&__tn__=%2CmH-R&c[0]=AT1Of3CbSnHxb7VXo4EdIj5JQK1YS5lBBz61NTCDbPd9GcrkIkf0BiEw_aG68FFl9-FmDR5TmrjXPm_Z5sAyAtnhYxnlNGm5kQs0YPG2NQTkk8lEMz9lohy3Cfwqi7UCjXn-Tfajt9mNPgcKO2xw4GWmTrvnVPTRzLbqwnUtjPzUyV6x,1d
73,The New York Times,nytimes,The head of a comet often glows green; the tail mostly does not. A team of scientists have now come up with a detailed explanation for why.,https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3f1TExe%3Ffbclid%3DIwAR3iuXlL2qlwKghXVUGu1Fu4zWnsKqhl9LyJD6NbMmPBQypkSF1-FultRsA&h=AT12t_68ukBmEVaLUJPp1pPyq3AcwlCI1qR8C97WaU32huqEdaegrOiKXoQAt2vRfr2qia5Sc15uhXRyRgVtGhLxq6yMb1NfwgSVt4CY_n_4P2LADG9Hueo8ck_zu3Kn73hL_GwAIkwVjQbIBmuX&__tn__=%2CmH-R&c[0]=AT3oET4zCC3hVRCekFOwT9bW6MILVqDDSm3IMsTUa_qcgJYB6bxX-lFXgZf4v1mckAilPZxJwLJcQM32W--sor8HSTyMU1Ff4RPrGeGVGEfH0MT6jKwRv49KeJrhZfK5Mh5b-7BHuF2CwoNmz9U-tj-CqSetIZq5TRf2KVa5G5CQA2Nu,1d
74,The New York Times,nytimes,"At a time when Hollywood often relegated Black actors to roles as servants, Sidney Poitier was rarely a supporting player. These 11 movies, available to stream, span the 1950s to the ‘90s and highlight what made him popular with white and Black audiences.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3JQRnDe%3Ffbclid%3DIwAR1RRpDJd1_tnj8XL1_dviWCPrj9PHfrJ_ETChBX6UP3xzmMdgVtkvgrDlk&h=AT3ek-oGwBdQhcHj3i0UnfdA2CqIGeO3b4hKoVgSUCW1kY3iFieaXqxBuKCQUgXBt6LekJqFixxhvUM0VIaO-LDPZDpkXldj-PREgumC_WikkRWlzWo0Ri7SI13mVI4GjfoaSON9CI5HtGq_SXE6&__tn__=%2CmH-R&c[0]=AT2iH7aTGLAWaEC3SvufmQ9_HV_VGbPx1XaSIeOt3ypYZbDWY-KDeWYaLycuv1kJkl3wv_6qB0tmSgkKdD0giB2GNzBp7n8a3ypJjzPV338UeEkRo5nqq8MwUs20FlMkKKqNfBa3jjpxUpi7tPgzbqkEeMr0HVb7C2adK-LbYfa7taOm,1d
75,The New York Times,nytimes,"A former sheriff’s deputy, Aaron Russell, faces up to 11 years in prison for manslaughter for fatally shooting Nicholas Bils after he escaped from a park ranger’s vehicle in San Diego.",https://l.facebook.com/l.php?u=https%3A%2F%2Fnyti.ms%2F3f3skyA%3Ffbclid%3DIwAR0DeI_Ecmf10HxwFt8KTcBndzqpRmXHlb_gfM0qS7mBB1w9c2WSwa0Isb0&h=AT1LiMOmhwqrlJmnVp_gd_Oct6IPCGm8w9eBhZoNPnk9N-ULpXzisketpkS8AbL74gffXmUHWBeBrDwdI1pfAQWktxIa8hMkcQKUZfvkS6lB6B5uzJElFbXPlOlOxdCYvNLwzmyqKJyxK6pEoKMH&__tn__=%2CmH-R&c[0]=AT1amDsFTgoyH_1GQHsCt6RJfOeBa_1P6EgAC0n6VuTHLiRZtlBu6IS83t9FzexLF1sb8mYsgbPu979vE8lfhdN6kZLnlPLGVAIjgeFpiBYc6ReXhjSyEa7iqAFQ01wB4QzUBHEOIrrW_6XQGJvjP6cEN0UQ5yAVe1h9VXH_utrVZRgd,1d
76,The New York Times,nytimes,"A $46 billion federal program to prevent evictions during the pandemic is now distributing cash so quickly that many states are running out of money, endangering millions of struggling tenants who depend on the support.",,1d
77,The New York Times,nytimes,"On Friday, Amy Schneider became the first woman in the history of ""Jeopardy!"" to surpass $1 million in winnings during regular-season play.",,1d
78,The New York Times,nytimes,"As the Omicron variant of the coronavirus sweeps through New York, many hospitals are being pushed to their limits by twin challenges: spiking numbers of virus cases and growing shortages of nurses, doctors and technicians.",,1d
79,The New York Times,nytimes,"An 85-year-old retired postman in India says he has gotten 12 Covid vaccine shots, and still wants more. He believes the doses healed many of his ailments. “My backache has improved, my general weakness improved, and my appetite improved,” he said.",,1d
80,The New York Times,nytimes,"Grichka and Igor Bogdanoff, French twins and TV hosts whose noble lineage, questionable research in quantum physics and extreme adventures in plastic surgery captivated Parisian society and horrified the scientific community, died within days of each other at a hospital in Paris.",,1d
81,The New York Times,nytimes,"Student workers at Columbia University gave their tentative blessing to a new contract that raises their wages and improves their health benefits, ending a 10-week strike. “Even though the agreement isn’t perfect, we’re very happy with it,” said Lilian Coie, a member of the bargaining committee.",,1d
82,The New York Times,nytimes,"Cyber Ninjas, the firm that conducted the widely derided review of the presidential vote in Arizona, said it was insolvent and had laid off its employees, including its CEO.",,1d
83,The New York Times,nytimes,"The number of hospitalized young children infected with the coronavirus rose precipitously last week to the highest levels since the beginning of the pandemic, according to data released by the CDC.",,1d
84,The New York Times,nytimes,"About a million rapid coronavirus tests that Florida amassed during the pandemic expired last month, the state acknowledged, blaming low demand before the Omicron variant caused a surge in infections. “We had a stockpile, but no one really wanted them for many, many months,” Gov. Ron DeSantis said.",,1d
85,The New York Times,nytimes,"""Were anyone to ask me who’s the greatest American movie star,"" Wesley Morris writes, ""my answer would never change. And it will never change because the answer is easy. The greatest American movie star is Sidney Poitier.""",,1d
86,The New York Times,nytimes,"Health officials on Friday said some 300 passengers on two flights from Italy to India would be retested after all of them tested positive for the coronavirus upon landing, saying the results raised questions about the tests’ accuracy.",,1d
87,The New York Times,nytimes,Many Canadian social media influencers who partied maskless on a plane remain stranded in Mexico after at least three airlines said they would not fly them back. Canadian authorities are also investigating them for flouting Covid-19 restrictions.,,1d
88,The New York Times,nytimes,"Dr. Rochelle Walensky, the director of the CDC, defended the agency’s new guidance shortening the isolation period for people infected with the coronavirus to five days from 10, saying it was ""grounded in science.""",,1d
89,The New York Times,nytimes,"Children who have recovered from Covid-19 appear to be at significantly increased risk of developing Type 1 or Type 2 diabetes, CDC researchers reported on Friday.",,1d
90,The New York Times,nytimes,We found 40 words that can be spelled with these seven letters. How many can you make?,,1d
91,The New York Times,nytimes,"Alysa Liu, one of the favorites to make the U.S. Olympic figure skating team for next month’s Beijing Winter Games, tested positive for the coronavirus on Friday and withdrew from the U.S. national championships.",,1d
92,The New York Times,nytimes,A Georgia judge sentenced the three men convicted of killing Ahmaud Arbery to life in prison. Only one will be eligible for parole.,,1d
93,The New York Times,nytimes,“It’s just this building frustration right now of ‘What are our options?’”,,1d
94,The New York Times,nytimes,"A study found that women vaccinated against covid had slightly longer menstrual cycles following the injection, validating anecdotic reports of erratic periods. But the periods themselves did not extend and went back to normal within a month or two.",,1d
95,The New York Times,nytimes,"Pouring tons of salt on roads makes winter driving safer. It also has damaging environmental and health consequences, according to a growing body of research.",,1d
96,The New York Times,nytimes,New York Times readers are sharing their memories of Sidney Poitier and the effect he had on their lives.,,1d
97,The New York Times,nytimes,"Lani Guinier, a legal scholar whose Justice Department nomination stalled in 1993 after her views on voting rights came under fire, died at 71.",,1d
98,The New York Times,nytimes,The Bahamian diaspora remembered Sidney Poitier on Friday as one of the country's greatest ambassadors.,,1d
99,The New York Times,nytimes,"New York will require health care workers to get a booster within two weeks of becoming eligible for one, Gov. Kathy Hochul said on Friday, as hospitals contend with crippling staff shortages amid the Omicron wave.",,1d
100,The New York Times,nytimes,"Citigroup will dismiss unvaccinated employees by the end of the month as it presses on with a vaccine requirement the company announced in October. More than 90% of its 65,000 U.S. employees have complied with the requirement.",,1d
101,The New York Times,nytimes,"The prime minister of the Bahamas, Philip Davis, has ordered Bahamian flags in the country and at its embassies around the globe to be lowered to half-staff in tribute to Sidney Poitier. “Our country is in mourning,” he said. https://nyti.ms/3q7n6YE",,1d
102,The New York Times,nytimes,"Sidney Poitier made history in 1964 as the first Black performer to win an Oscar in the best-actor category, for the comedy-drama ""Lilies of the Field."" Watch his acceptance speech here.",,1d
